# SIPES, Base de Titulos Universitarios (DNGU), https://sipes.siu.edu.ar/buscar_titulos_form.php . Todas las paginas del buscador para las cinco instituciones, consultado el 2026-09-08 (hora de Argentina, noche del 7) con el formulario y su paginado. UTN es la universidad entera (no se puede filtrar por Facultad Regional); Siglo 21 dicta a distancia.
cod_institucion,institucion,titulo,carrera,resolucion_reconocimiento_oficial,modalidad,nivel
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN CIENCIA POLÍTICA Y GOBIERNO,LICENCIATURA EN CIENCIA POLÍTICA Y GOBIERNO,R.M./3491/2021,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN COMERCIALIZACIÓN - MARKETING,LICENCIATURA EN COMERCIALIZACIÓN - MARKETING,R.M./543/2023,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN COMERCIO INTERNACIONAL,LICENCIATURA EN COMERCIO INTERNACIONAL, ,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN COMERCIO INTERNACIONAL - MODALIDAD A DISTANCIA-,LICENCIATURA EN COMERCIO INTERNACIONAL -MODALIDAD A DISTANCIA-,R.M./1382/2015,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN CRIMINOLOGÍA Y SEGURIDAD,LICENCIATURA EN CRIMINOLOGÍA Y SEGURIDAD,R.M./481/2019,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN CRIMINOLOGÍA Y SEGURIDAD,LICENCIATURA EN CRIMINOLOGÍA Y SEGURIDAD,R.M./4229/2017,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN DESARROLLO DE NEGOCIOS INMOBILIARIOS,LICENCIATURA EN DESARROLLO DE NEGOCIOS INMOBILIARIOS - CICLO DE COMPLEMENTACIÓN CURRICULAR,R.M./2935/2023,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN DISEÑO GRÁFICO, ,R.M.1079/98,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN DISEÑO GRÁFICO,LICENCIATURA EN DISEÑO GRÁFICO,R.M./1268/2019,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN DISEÑO INDUSTRIAL,LICENCIATURA EN DISEÑO INDUSTRIAL, ,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN DISEÑO INDUSTRIAL,LICENCIATURA EN DISEÑO INDUSTRIAL,R.M./1953/2019,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN DISEÑO Y ANIMACIÓN DIGITAL,LICENCIATURA EN DISEÑO Y ANIMACIÓN DIGITAL,D./762/2025,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN DISEÑO Y ANIMACIÓN DIGITAL,LICENCIATURA EN DISEÑO Y ANIMACIÓN DIGITAL,D./26/2025,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN EDUCACIÓN,LICENCIATURA EN EDUCACIÓN-CICLO DE COMPLEMENTACIÓN CURRICULAR,R.M./1155/2021,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN EDUCACIÓN Y NUEVAS TECNOLOGÍAS,LICENCIATURA EN EDUCACIÓN Y NUEVAS TECNOLOGÍAS,R.M./755/2022,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN EDUCACIÓN Y NUEVAS TECNOLOGÍAS,LICENCIATURA EN EDUCACIÓN Y NUEVAS TECNOLOGÍAS,R.M./2582/2021,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN EMPRENDIMIENTO,LICENCIATURA EN EMPRENDIMIENTO - CICLO DE COMPLEMENTACIÓN CURRICULAR,R.M./1372/2021,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN EMPRENDIMIENTO,LICENCIATURA EN EMPRENDIMIENTO - CICLO DE COMPLEMENTACIÓN CURRICULAR,R.M./2019/2021,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN FINANZAS,LICENCIATURA EN FINANZAS,R.M./843/2023,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN FONOAUDIOLOGÍA,LICENCIATURA EN FONOAUDIOLOGÍA,R.M./109/2023,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN GERONTOLOGÍA,LICENCIATURA EN GERONTOLOGÍA-CICLO DE COMPLEMENTACIÓN CURRICULAR,R.M./78/2018,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN GESTIÓN AMBIENTAL,LICENCIATURA EN GESTIÓN AMBIENTAL,R.M./1158/2021,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN GESTIÓN AMBIENTAL,LICENCIATURA EN GESTIÓN AMBIENTAL,R.M./1112/2023,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN GESTIÓN DE LA INFORMACIÓN,LICENCIATURA EN GESTIÓN DE LA INFORMACIÓN,R.M./1152/2021,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN GESTIÓN DE LA INFORMACIÓN,LICENCIATURA EN GESTIÓN DE LA INFORMACIÓN,R.M./1003/2024,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN GESTIÓN DEL COMERCIO INTERNACIONAL,LICENCIATURA EN COMERCIO INTERNACIONAL,R.M./2185/2019,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN GESTIÓN DEL COMERCIO INTERNACIONAL, ,R.M.0699/02,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN GESTIÓN DEL COMERCIO INTERNACIONAL, ,R.M.1080/98,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN GESTIÓN DEPORTIVA,LICENCIATURA EN GESTIÓN DEPORTIVA,D./1084/2025,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN GESTIÓN DE RECURSOS HUMANOS, ,R.M.0703/02,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN GESTIÓN DE RECURSOS HUMANOS, ,R.M.1571/98,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN GESTIÓN DE RECURSOS HUMANOS,LICENCIATURA EN GESTIÓN DE RECURSOS HUMANOS,D./1154/2025,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN GESTIÓN DE RECURSOS HUMANOS Y RELACIONES LABORALES,LICENCIATURA EN GESTIÓN DE RECURSOS HUMANOS,R.M./1669/2019,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN GESTIÓN DE RECURSOS HUMANOS Y RELACIONES LABORALES,LICENCIATURA EN GESTIÓN DE RECURSOS HUMANOS,R.M./1340/2024,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN GESTIÓN TURÍSTICA,LICENCIATURA EN GESTIÓN TURÍSTICA,R.M./695/2023,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN HIDROCARBUROS Y GEOCIENCIA,LICENCIATURA EN HIDROCARBUROS Y GEOCIENCIA,R.M./1361/2021 - R.M./1317/2024,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,"LICENCIADO/A EN HIGIENE, SEGURIDAD Y MEDIO AMBIENTE DEL TRABAJO","LICENCIATURA EN HIGIENE, SEGURIDAD Y MEDIO AMBIENTE DEL TRABAJO",R.M./513/2023,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN INFORMÁTICA,LICENCIATURA EN INFORMÁTICA,D./1290/2025,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN INSTRUMENTACIÓN QUIRÚRGICA,LICENCIATURA EN INSTRUMENTACIÓN QUIRÚRGICA,R.M./3196/2022,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN INTELIGENCIA ARTIFICIAL Y ROBÓTICA,LICENCIATURA EN INTELIGENCIA ARTIFICIAL Y ROBÓTICA,R.M./1364/2021,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN INTELIGENCIA ARTIFICIAL Y ROBÓTICA,LICENCIATURA EN INTELIGENCIA ARTIFICIAL Y ROBÓTICA,R.M./1142/2021,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN INTELIGENCIA DE NEGOCIOS DIGITALES,LICENCIATURA EN INTELIGENCIA DE NEGOCIOS DIGITALES,R.M./1464/2023,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN KINESIOLOGÍA Y FISIOTERAPIA,LICENCIATURA EN KINESIOLOGÍA Y FISIOTERAPIA,R.M./2626/2018,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN LOGÍSTICA GLOBAL,LICENCIATURA EN LOGÍSTICA GLOBAL,R.M./397/2019,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN LOGÍSTICA GLOBAL,LICENCIATURA EN LOGÍSTICA GLOBAL,R.M./1610/2018,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN MATEMÁTICA,LICENCIATURA EN MATEMÁTICA,R.M./1356/2021,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN MATEMÁTICA,CONTADOR PÚBLICO -MODALIDAD A DISTANCIA-,R.M./2294/2015 - R.M./1236/2021 - R.M./1770/2021 - R.M./2831/2021 - R.M./1365/2021,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN PERIODISMO,LICENCIATURA EN PERIODISMO,R.M./3137/2022,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN PRODUCCIÓN ARTÍSTICA,LICENCIATURA EN PRODUCCIÓN ARTÍSTICA,D./1254/2025,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN PRODUCCIÓN DE BIOIMÁGENES,LICENCIATURA EN PRODUCCIÓN DE BIOIMÁGENES,R.M./1587/2023,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN PSICOLOGÍA,LICENCIATURA EN PSICOLOGÍA,R.M./1642/2022,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN PSICOLOGÍA, ,R.M.0924/95 - R.M./2425/2016,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN PSICOLOGÍA, ,702/02,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN PSICOLOGÍA,LICENCIATURA EN PSICOLOGÍA,R.M./2425/2016,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN PSICOLOGÍA,LICENCIATURA EN PSICOLOGÍA,R.M./763/2017,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN PSICOPEDAGOGÍA,LICENCIATURA EN PSICOPEDAGOGÍA,R.M./1214/2021,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN PUBLICIDAD, ,R.M.2412/98,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN PUBLICIDAD,LICENCIATURA EN PUBLICIDAD,R.M./1173/2019,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN PUBLICIDAD, ,R.M.0875/02,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN PUBLICIDAD,LICENCIATURA EN PUBLICIDAD,R.M./1633/2019,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN RELACIONES INTERNACIONALES, ,R.M.0874/02,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN RELACIONES INTERNACIONALES,LICENCIATURA EN RELACIONES INTERNACIONALES,R.M./583/2023,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN RELACIONES INTERNACIONALES,LICENCIATURA EN RELACIONES INTERNACIONALES,R.M.0338/99 - R.M./2173/2015,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN RELACIONES INTERNACIONALES,LICENCIATURA EN RELACIONES INTERNACIONALES,R.M./1175/2019,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN RELACIONES PÚBLICAS E INSTITUCIONALES,LICENCIATURA EN RELACIONES PÚBLICAS E INSTITUCIONALES,R.M./699/2023,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN RELACIONES PÚBLICAS E INSTITUCIONALES,LICENCIATURA EN RELACIONES PÚBLICAS E INSTITUCIONALES,R.M./853/2018,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN RELACIONES PÚBLICAS E INSTITUCIONALES, ,R.M.0822/02,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN RELACIONES PÚBLICAS E INSTITUCIONALES,LICENCIATURA EN RELACIONES PÚBLICAS E INSTITUCIONALES,R.M.0924/95 - R.M./2070/2015,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN RELACIONES PÚBLICAS E INSTITUCIONALES,LICENCIATURA EN RELACIONES PÚBLICAS E INSTITUCIONALES, ,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN SEGURIDAD INFORMÁTICA,LICENCIATURA EN SEGURIDAD INFORMÁTICA,R.M./1346/2021,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN SEGURIDAD INFORMÁTICA,LICENCIATURA EN SEGURIDAD INFORMÁTICA,R.M./2074/2021,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN SOCIOLOGÍA,LICENCIATURA EN SOCIOLOGÍA,R.M./2993/2022,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN SOCIOLOGÍA,LICENCIATURA EN SOCIOLOGÍA,R.M.0924/95 - R.M./1810/2015,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN SOCIOLOGÍA, ,R.M.1004/02,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN SOCIOLOGÍA,LICENCIATURA EN SOCIOLOGÍA,R.M./1269/2019,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN TECNOLOGÍA DE LOS ALIMENTOS,LICENCIATURA EN TECNOLOGÍA DE LOS ALIMENTOS,R.M./1373/2021,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN TERAPIA OCUPACIONAL Y DESARROLLO HUMANO,LICENCIATURA EN TERAPIA OCUPACIONAL Y DESARROLLO HUMANO,R.M./3956/2019,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO/A EN TERAPIA OCUPACIONAL Y DESARROLLO HUMANO.,LICENCIATURA EN TERAPIA OCUPACIONAL Y DESARROLLO HUMANO.,R.M./1430/2000,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO EN ADMINISTRACIÓN AGRARIA,LICENCIATURA EN ADMINISTRACIÓN AGRARIA,R.M.1013/02 - R.M.1082/10 - R.M./2702/2016,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO EN ADMINISTRACIÓN AGRARIA, ,R.M.1078/98,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO EN ADMINISTRACION CON ORIENTACION MANAGEMENT, ,R.M.0924/95,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO EN ADMINISTRACION HOTELERA,LICENCIATURA EN ADMINISTRACIÓN HOTELERA,R.M.0600/05 - R.M./1857/2015,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO EN ADMINISTRACION - ORIENTACION MANAGEMENT, ,R.M.0432/02,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,"LICENCIADO EN ADMINISTRACIÓN, ORIENTACIÓN MANAGEMENT -MODALIDAD A DISTANCIA-",LICENCIATURA EN ADMINISTRACIÓN -MODALIDAD A DISTANCIA-,R.M./1307/2015,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO EN ADMINISTRACIÓN PÚBLICA,LICENCIATURA EN ADMINISTRACIÓN PÚBLICA,R.M./1732/2015,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO EN ADMINISTRACIÓN PÚBLICA -MODALIDAD A DISTANCIA-,LICENCIATURA EN ADMINISTRACIÓN PÚBLICA -MODALIDAD A DISTANCIA-,R.M./291/2015,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO EN AMBIENTE Y ENERGÍAS RENOVABLES,LICENCIATURA EN AMBIENTE Y ENERGÍAS RENOVABLES,R.M./308/2017,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO EN COMERCIALIZACION CON ORIENTACION EN MARKETING, ,R.M.0924/95,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO EN COMERCIALIZACIÓN-MARKETING,LICENCIATURA EN COMERCIALIZACIÓN-MARKETING,R.M.1017/02 - R.M./2155/2015 - R.M./2820/2015,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO EN DISEÑO DE INDUMENTARIA Y TEXTIL, ,R.M.1137/07,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO EN DISEÑO INDUSTRIAL, ,R.M.0246/01,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO EN DISEÑO Y ANIMACIÓN DIGITAL,LICENCIATURA EN DISEÑO Y ANIMACIÓN DIGITAL,R.M./325/2017,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO EN DISEÑO Y ANIMACIÓN DIGITAL,LICENCIATURA EN DISEÑO Y ANIMACIÓN DIGITAL,R.M./426/2017,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO EN EDUCACION -CICLO DE LICENCIATURA, ,R.M./1932/2011,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO EN GESTIÓN AMBIENTAL, ,R.M.1711/99,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO EN GESTIÓN AMBIENTAL, ,R.M.1020/02,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO EN GESTIÓN AMBIENTAL,LICENCIATURA EN GESTIÓN AMBIENTAL,R.M./808/2016,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO EN GESTIÓN DE RECURSOS HUMANOS,LICENCIATURA EN GESTIÓN DE RECURSOS HUMANOS,R.M./2172/2015,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO EN GESTIÓN TURÍSTICA,LICENCIATURA EN GESTIÓN TURÍSTICA,R.M./1966/2019,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO EN GESTIÓN TURÍSTICA,LICENCIATURA EN GESTIÓN TURÍSTICA,R.M.0346/00 - R.M./2133/2015,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO EN GESTION TURISTICA - TURISMO, ,R.M.0876/02,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,"LICENCIADO EN HIGIENE, SEGURIDAD Y MEDIO AMBIENTE DEL TRABAJO","LICENCIATURA EN HIGIENE, SEGURIDAD Y MEDIO AMBIENTE DEL TRABAJO",R.M./580/2015 - R.M./2348/2015,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO EN INFORMÁTICA, ,R.M.0701/02,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO EN INFORMATICA CON ORIENTACION EN ADMINISTRACION DE RECURSOS INFORMATICOS, ,R.M.0924/95,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO EN LENGUA INGLESA, ,R.M.1712/99,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO EN NUTRICIÓN,LICENCIATURA EN NUTRICIÓN,R.M./336/2018,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO EN PERIODISMO,LICENCIATURA EN PERIODISMO,R.M./2317/2015,A DISTANCIA,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO EN PERIODISMO,LICENCIATURA EN PERIODISMO,R.M./785/2017,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO EN PUBLICIDAD - ORIENTACION EN ARTE Y DISEÑO, ,R.M.0924/95,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,LICENCIADO EN PUBLICIDAD - ORIENTACION EN CUENTAS Y MEDIOS, ,R.M.0924/95,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,MAGÍSTER EN ADMINISTRACIÓN DE EMPRESAS,MAESTRÍA EN ADMINISTRACIÓN DE EMPRESAS,D./211/2026,A DISTANCIA,Posgrado
174,Universidad Empresarial Siglo 21,MAGÍSTER EN ADMINISTRACIÓN DE EMPRESAS,MAESTRÍA EN ADMINISTRACIÓN DE EMPRESAS,R.M./4015/2017,PRESENCIAL,Posgrado
174,Universidad Empresarial Siglo 21,MAGÍSTER EN ADMINISTRACIÓN DE EMPRESAS, ,R.M.0495/01,PRESENCIAL,Posgrado
174,Universidad Empresarial Siglo 21,MAGÍSTER EN ADMINISTRACIÓN DE EMPRESAS,MAESTRÍA EN ADMINISTRACIÓN DE EMPRESAS,R.M./2133/2021,PRESENCIAL,Posgrado
174,Universidad Empresarial Siglo 21,MAGÍSTER EN ADMINISTRACIÓN DE NEGOCIOS Y APLICACIONES TECNOLÓGICAS EN LA EMPRESA,MAESTRÍA EN ADMINISTRACIÓN DE NEGOCIOS Y APLICACIONES TECNOLÓGICAS EN LA EMPRESA,R.M./277/2023,A DISTANCIA,Posgrado
174,Universidad Empresarial Siglo 21,MAGÍSTER EN ADMINISTRACIÓN DE NEGOCIOS Y APLICACIONES TECNOLÓGICAS EN LA EMPRESA,MAESTRÍA EN ADMINISTRACIÓN DE NEGOCIOS Y APLICACIONES TECNOLÓGICAS EN LA EMPRESA,D./578/2026,PRESENCIAL,Posgrado
174,Universidad Empresarial Siglo 21,MAGÍSTER EN ADMINISTRACIÓN DE NEGOCIOS Y APLICACIONES TECNOLÓGICAS EN LA EMPRESA,MAESTRÍA EN ADMINISTRACIÓN DE NEGOCIOS Y APLICACIONES TECNOLÓGICAS EN LA EMPRESA,R.M./535/2018,PRESENCIAL,Posgrado
174,Universidad Empresarial Siglo 21,MAGÍSTER EN CRIMINOLOGÍA Y CIENCIAS FORENSES,MAESTRÍA EN CRIMINOLOGÍA Y CIENCIAS FORENSES,R.M./1820/2023,PRESENCIAL,Posgrado
174,Universidad Empresarial Siglo 21,MAGÍSTER EN DERECHO EMPRESARIO, ,R.M.1733/99,PRESENCIAL,Posgrado
174,Universidad Empresarial Siglo 21,MAGISTER EN DERECHO INTERNACIONAL,MAESTRÍA EN DERECHO INTERNACIONAL,R.M./1136/2021,PRESENCIAL,Posgrado
174,Universidad Empresarial Siglo 21,MAGÍSTER EN DERECHO INTERNACIONAL,MAESTRÍA EN DERECHO INTERNACIONAL,R.M./809/2022,A DISTANCIA,Posgrado
174,Universidad Empresarial Siglo 21,MAGISTER EN DERECHO PROCESAL,MAESTRÍA EN DERECHO PROCESAL,R.M./727/2022,A DISTANCIA,Posgrado
174,Universidad Empresarial Siglo 21,MAGISTER EN DERECHO PROCESAL,MAESTRÍA EN DERECHO PROCESAL,R.M./3490/2021,PRESENCIAL,Posgrado
174,Universidad Empresarial Siglo 21,MAGÍSTER EN DERECHO PROCESAL,MAESTRÍA EN DERECHO PROCESAL,R.M./1252/2014,PRESENCIAL,Posgrado
174,Universidad Empresarial Siglo 21,MAGISTER EN ECONOMÍA, ,R.M.0496/01,PRESENCIAL,Posgrado
174,Universidad Empresarial Siglo 21,MAGÍSTER EN FEDERALISMO,MAESTRÍA EN FEDERALISMO,R.M./1149/2021,PRESENCIAL,Posgrado
174,Universidad Empresarial Siglo 21,MAGISTER EN GESTION HOSPITALARIA Y SERVICIOS DE SALUD, ,R.M.0829/02 - R.M.1008/02,PRESENCIAL,Posgrado
174,Universidad Empresarial Siglo 21,MAGÍSTER EN INNOVACIÓN EDUCATIVA,MAESTRÍA EN INNOVACIÓN EDUCATIVA,R.M./2382/2021,A DISTANCIA,Posgrado
174,Universidad Empresarial Siglo 21,MAGÍSTER EN INTELIGENCIA DE NEGOCIOS Y EXPLOTACIÓN DE DATOS,MAESTRÍA EN INTELIGENCIA DE NEGOCIOS Y EXPLOTACIÓN DE DATOS,D./663/2026,PRESENCIAL,Posgrado
174,Universidad Empresarial Siglo 21,MAGISTER EN POLITICA Y GESTION PUBLICA, ,R.M.0787/99,PRESENCIAL,Posgrado
174,Universidad Empresarial Siglo 21,MAGISTER EN PSICOLOGIA CLINICA, ,R.M.0504/02,PRESENCIAL,Posgrado
174,Universidad Empresarial Siglo 21,"MARTILLERO/A, CORREDOR/A PÚBLICO/A Y CORREDOR/A INMOBILIARIO/A","MARTILLERO, CORREDOR PÚBLICO Y CORREDOR INMOBILIARIO",R.M./2998/2022,A DISTANCIA,Pregrado
174,Universidad Empresarial Siglo 21,MARTILLERO/A Y CORREDOR/A PÚBLICO/A, ,R.M.1386/05,PRESENCIAL,Pregrado
174,Universidad Empresarial Siglo 21,MARTILLERO/A Y CORREDOR/A PÚBLICO/A,MARTILLERO Y CORREDOR PÚBLICO,R.M./2136/2016,A DISTANCIA,Pregrado
174,Universidad Empresarial Siglo 21,MARTILLERO/A Y CORREDOR/A PÚBLICO/A, ,R.M./424/2009 - R.M./2136/2016,A DISTANCIA,Pregrado
174,Universidad Empresarial Siglo 21,"MARTILLERO, CORREDOR PÚBLICO Y CORREDOR INMOBILIARIO","MARTILLERO, CORREDOR PÚBLICO Y CORREDOR INNMOBILIARIO -MODALIDAD A DISTANCIA-",R.M./0326/2013 - R.M./326/2013,A DISTANCIA,Pregrado
174,Universidad Empresarial Siglo 21,MÉDICO/A,MEDICINA,D./1015/2025,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,PROCURADOR,PROCURADOR,R.M./1160/2021,A DISTANCIA,Pregrado
174,Universidad Empresarial Siglo 21,PROCURADOR/A,PROCURADOR -MODALIDAD A DISTANCIA-,R.M./1437/2013,A DISTANCIA,Pregrado
174,Universidad Empresarial Siglo 21,PROFESOR/A UNIVERSITARIO/A PARA EL NIVEL SECUNDARIO Y SUPERIOR (EN LA DISCIPLINA DE BASE),PROFESORADO UNIVERSITARIO PARA EL NIVEL SECUNDARIO Y SUPERIOR - CICLO DE COMPLEMENTACIÓN CURRICULAR,R.M./46/2022 - R.M./62/2025,PRESENCIAL,Grado
174,Universidad Empresarial Siglo 21,PROFESOR UNIVERSITARIO EN LENGUA INGLESA, ,R.M.1712/99,PRESENCIAL,Grado
